"teste1";"Demanda";"Area";"Volume";"EficienciaGlobal"
"220";"Agudo2";"200";"500";"9000";"99.5862981962601"
"221";"Agudo2";"200";"500";"10000";"99.5862981962601"
"222";"Agudo2";"200";"500";"20000";"99.5862981962601"
"223";"Agudo2";"200";"500";"30000";"99.5862981962601"
"224";"Agudo2";"200";"500";"40000";"99.5862981962601"
"225";"Agudo2";"200";"500";"50000";"99.5862981962601"
"226";"Agudo2";"200";"1000";"500";"53.6984941254344"
"227";"Agudo2";"200";"1000";"1000";"67.019692205858"
"228";"Agudo2";"200";"1000";"2000";"85.2060234982625"
"229";"Agudo2";"200";"1000";"3000";"93.1987423465166"
"230";"Agudo2";"200";"1000";"4000";"97.0709912295218"
"231";"Agudo2";"200";"1000";"5000";"98.8085388052292"
"232";"Agudo2";"200";"1000";"6000";"99.4042694026146"
"233";"Agudo2";"200";"1000";"7000";"99.5532020519609"
"234";"Agudo2";"200";"1000";"8000";"99.5862981962601"
"235";"Agudo2";"200";"1000";"9000";"99.5862981962601"
"236";"Agudo2";"200";"1000";"10000";"99.5862981962601"
"237";"Agudo2";"200";"1000";"20000";"99.5862981962601"
"238";"Agudo2";"200";"1000";"30000";"99.5862981962601"
"239";"Agudo2";"200";"1000";"40000";"99.5862981962601"
"240";"Agudo2";"200";"1000";"50000";"99.5862981962601"
"241";"Agudo2";"300";"50";"500";"37.0345854707926"
"242";"Agudo2";"300";"50";"1000";"44.7459870925037"
"243";"Agudo2";"300";"50";"2000";"51.2493794472944"
"244";"Agudo2";"300";"50";"3000";"54.7079265265597"
"245";"Agudo2";"300";"50";"4000";"56.7929836174086"
"246";"Agudo2";"300";"50";"5000";"58.2326658944233"
"247";"Agudo2";"300";"50";"6000";"59.1759060069502"
"248";"Agudo2";"300";"50";"7000";"59.672348171438"
"249";"Agudo2";"300";"50";"8000";"60.0364057587291"
"250";"Agudo2";"300";"50";"9000";"60.284626840973"
"251";"Agudo2";"300";"50";"10000";"60.4170114181698"
"252";"Agudo2";"300";"50";"20000";"60.4832037067682"
"253";"Agudo2";"300";"50";"30000";"60.4832037067682"
"254";"Agudo2";"300";"50";"40000";"60.4832037067682"
"255";"Agudo2";"300";"50";"50000";"60.4832037067682"
"256";"Agudo2";"300";"100";"500";"40.8737382094986"
"257";"Agudo2";"300";"100";"1000";"52.5401290749628"
"258";"Agudo2";"300";"100";"2000";"63.7266258480887"
"259";"Agudo2";"300";"100";"3000";"70.8753930167135"
"260";"Agudo2";"300";"100";"4000";"76.1707761045838"
"261";"Agudo2";"300";"100";"5000";"79.5631308952507"
"262";"Agudo2";"300";"100";"6000";"82.1942743670362"
"263";"Agudo2";"300";"100";"7000";"84.3951679629323"
"264";"Agudo2";"300";"100";"8000";"86.0499751778918"
"265";"Agudo2";"300";"100";"9000";"87.4565613106073"
"266";"Agudo2";"300";"100";"10000";"88.6480225053781"
"267";"Agudo2";"300";"100";"20000";"94.5556842627834"
"268";"Agudo2";"300";"100";"30000";"96.6572894257819"
"269";"Agudo2";"300";"100";"40000";"98.1797120635446"
"270";"Agudo2";"300";"100";"50000";"99.1064041039219"
"271";"Agudo2";"300";"150";"500";"42.2803243422141"
"272";"Agudo2";"300";"150";"1000";"55.3533013403938"
"273";"Agudo2";"300";"150";"2000";"67.8636438854873"
"274";"Agudo2";"300";"150";"3000";"75.9887473109383"
"275";"Agudo2";"300";"150";"4000";"82.5252358100281"
"276";"Agudo2";"300";"150";"5000";"86.4305808373324"
"277";"Agudo2";"300";"150";"6000";"89.4092338242595"
"278";"Agudo2";"300";"150";"7000";"91.8914446466987"
"279";"Agudo2";"300";"150";"8000";"93.6124441502565"
"280";"Agudo2";"300";"150";"9000";"95.0686744994208"
"281";"Agudo2";"300";"150";"10000";"96.1773953334437"
"282";"Agudo2";"300";"150";"20000";"99.2387886811186"
"283";"Agudo2";"300";"150";"30000";"99.2884328975674"
"284";"Agudo2";"300";"150";"40000";"99.2884328975674"
"285";"Agudo2";"300";"150";"50000";"99.2884328975674"
"286";"Agudo2";"300";"200";"500";"42.8429587953003"
"287";"Agudo2";"300";"200";"1000";"56.8426278338573"
"288";"Agudo2";"300";"200";"2000";"70.163825914281"
"289";"Agudo2";"300";"200";"3000";"78.4709581333775"
"290";"Agudo2";"300";"200";"4000";"85.2060234982625"
"291";"Agudo2";"300";"200";"5000";"89.1279165977164"
"292";"Agudo2";"300";"200";"6000";"92.2224060896906"
"293";"Agudo2";"300";"200";"7000";"94.3571073969883"
"294";"Agudo2";"300";"200";"8000";"95.7636935297038"
"295";"Agudo2";"300";"200";"9000";"96.8889624358762"
"296";"Agudo2";"300";"200";"10000";"97.6005295383088"
"297";"Agudo2";"300";"200";"20000";"99.3546251861658"
"298";"Agudo2";"300";"200";"30000";"99.3546251861658"
"299";"Agudo2";"300";"200";"40000";"99.3546251861658"
"300";"Agudo2";"300";"200";"50000";"99.3546251861658"
"301";"Agudo2";"300";"300";"500";"43.6041701141817"
"302";"Agudo2";"300";"300";"1000";"58.4146946880688"
"303";"Agudo2";"300";"300";"2000";"72.3481714380275"
"304";"Agudo2";"300";"300";"3000";"81.1682938937614"
"305";"Agudo2";"300";"300";"4000";"87.8702631143472"
"306";"Agudo2";"300";"300";"5000";"91.6763197087539"
"307";"Agudo2";"300";"300";"6000";"94.3736554691378"
"308";"Agudo2";"300";"300";"7000";"96.3594241270892"
"309";"Agudo2";"300";"300";"8000";"97.55088532186"
"310";"Agudo2";"300";"300";"9000";"98.2955485685918"
"311";"Agudo2";"300";"300";"10000";"98.7919907330796"
"312";"Agudo2";"300";"300";"20000";"99.5035578355122"
"313";"Agudo2";"300";"300";"30000";"99.5035578355122"
"314";"Agudo2";"300";"300";"40000";"99.5035578355122"
"315";"Agudo2";"300";"300";"50000";"99.5035578355122"
"316";"Agudo2";"300";"400";"500";"43.8689392685752"
"317";"Agudo2";"300";"400";"1000";"59.1924540790998"
"318";"Agudo2";"300";"400";"2000";"73.4734403441999"
"319";"Agudo2";"300";"400";"3000";"82.326658944233"
"320";"Agudo2";"300";"400";"4000";"89.1941088863148"
"321";"Agudo2";"300";"400";"5000";"92.7850405427768"
"322";"Agudo2";"300";"400";"6000";"95.3003475095151"
"323";"Agudo2";"300";"400";"7000";"97.3357603839153"
"324";"Agudo2";"300";"400";"8000";"98.2955485685918"
"325";"Agudo2";"300";"400";"9000";"98.9243753102764"
"326";"Agudo2";"300";"400";"10000";"99.304980969717"
"327";"Agudo2";"300";"400";"20000";"99.5862981962601"
"328";"Agudo2";"300";"400";"30000";"99.5862981962601"
"329";"Agudo2";"300";"400";"40000";"99.5862981962601"
"330";"Agudo2";"300";"400";"50000";"99.5862981962601"
"331";"Agudo2";"300";"500";"500";"44.0840642065199"
"332";"Agudo2";"300";"500";"1000";"59.7219923878868"
"333";"Agudo2";"300";"500";"2000";"74.2015555187821"
"334";"Agudo2";"300";"500";"3000";"83.0382260466656"
"335";"Agudo2";"300";"500";"4000";"89.8725798444481"
"336";"Agudo2";"300";"500";"5000";"93.4138672844614"
"337";"Agudo2";"300";"500";"6000";"95.8464338904518"
"338";"Agudo2";"300";"500";"7000";"97.7494621876551"
"339";"Agudo2";"300";"500";"8000";"98.6099619394341"
"340";"Agudo2";"300";"500";"9000";"99.1560483203707"
"341";"Agudo2";"300";"500";"10000";"99.4042694026146"
"342";"Agudo2";"300";"500";"20000";"99.5862981962601"
"343";"Agudo2";"300";"500";"30000";"99.5862981962601"
"344";"Agudo2";"300";"500";"40000";"99.5862981962601"
"345";"Agudo2";"300";"500";"50000";"99.5862981962601"
"346";"Agudo2";"300";"1000";"500";"44.5805063710078"
"347";"Agudo2";"300";"1000";"1000";"60.6321363561145"
"348";"Agudo2";"300";"1000";"2000";"75.6577858679464"
"349";"Agudo2";"300";"1000";"3000";"84.7426774780738"
"350";"Agudo2";"300";"1000";"4000";"91.593579348006"
"351";"Agudo2";"300";"1000";"5000";"94.7542611285785"
"352";"Agudo2";"300";"1000";"6000";"96.9220585801754"
"353";"Agudo2";"300";"1000";"7000";"98.5603177229853"
"354";"Agudo2";"300";"1000";"8000";"99.0733079596227"
"355";"Agudo2";"300";"1000";"9000";"99.387721330465"
"356";"Agudo2";"300";"1000";"10000";"99.5366539798113"
"357";"Agudo2";"300";"1000";"20000";"99.5862981962601"
"358";"Agudo2";"300";"1000";"30000";"99.5862981962601"
"359";"Agudo2";"300";"1000";"40000";"99.5862981962601"
"360";"Agudo2";"300";"1000";"50000";"99.5862981962601"
"361";"Agudo2";"400";"50";"500";"34.1717689889128"
"362";"Agudo2";"400";"50";"1000";"38.3087870263114"
"363";"Agudo2";"400";"50";"2000";"42.5947377130564"
"364";"Agudo2";"400";"50";"3000";"45.1762369683932"
"365";"Agudo2";"400";"50";"4000";"46.5000827403607"
"366";"Agudo2";"400";"50";"5000";"47.3109382756909"
"367";"Agudo2";"400";"50";"6000";"47.7411881515803"
"368";"Agudo2";"400";"50";"7000";"47.9728611616747"
"369";"Agudo2";"400";"50";"8000";"48.0886976667218"
"370";"Agudo2";"400";"50";"9000";"48.1052457388714"
"371";"Agudo2";"400";"50";"10000";"48.1052457388714"
"372";"Agudo2";"400";"50";"20000";"48.1052457388714"
"373";"Agudo2";"400";"50";"30000";"48.1052457388714"
"374";"Agudo2";"400";"50";"40000";"48.1052457388714"
"375";"Agudo2";"400";"50";"50000";"48.1052457388714"
"376";"Agudo2";"400";"100";"500";"39.1196425616416"
"377";"Agudo2";"400";"100";"1000";"45.5237464835347"
"378";"Agudo2";"400";"100";"2000";"54.3769650835678"
"379";"Agudo2";"400";"100";"3000";"61.509184180043"
"380";"Agudo2";"400";"100";"4000";"65.348336918749"
"381";"Agudo2";"400";"100";"5000";"68.6083071322191"
"382";"Agudo2";"400";"100";"6000";"70.776104583816"
"383";"Agudo2";"400";"100";"7000";"72.5467483038226"
"384";"Agudo2";"400";"100";"8000";"73.8871421479398"
"385";"Agudo2";"400";"100";"9000";"75.062055270561"
"386";"Agudo2";"400";"100";"10000";"76.0714876716862"
"387";"Agudo2";"400";"100";"20000";"81.2013900380606"
"388";"Agudo2";"400";"100";"30000";"83.633956644051"
"389";"Agudo2";"400";"100";"40000";"84.5275525401291"
"390";"Agudo2";"400";"100";"50000";"85.222571570412"
"391";"Agudo2";"400";"150";"500";"41.2543438689393"
"392";"Agudo2";"400";"150";"1000";"48.3369187489657"
"393";"Agudo2";"400";"150";"2000";"58.5967234817144"
"394";"Agudo2";"400";"150";"3000";"67.7478073804402"
"395";"Agudo2";"400";"150";"4000";"72.8611616746649"
"396";"Agudo2";"400";"150";"5000";"77.3953334436538"
"397";"Agudo2";"400";"150";"6000";"80.40708257488"
"398";"Agudo2";"400";"150";"7000";"83.0382260466656"
"399";"Agudo2";"400";"150";"8000";"84.8750620552706"
"400";"Agudo2";"400";"150";"9000";"86.7615422803243"
"401";"Agudo2";"400";"150";"10000";"88.2177726294887"
"402";"Agudo2";"400";"150";"20000";"95.6644050968062"
"403";"Agudo2";"400";"150";"30000";"97.8983948370015"
"404";"Agudo2";"400";"150";"40000";"98.692702300182"
"405";"Agudo2";"400";"150";"50000";"99.0898560317723"
"406";"Agudo2";"400";"200";"500";"42.1975839814662"
"407";"Agudo2";"400";"200";"1000";"49.5614760880357"
"408";"Agudo2";"400";"200";"2000";"60.7314247890121"
"409";"Agudo2";"400";"200";"3000";"70.61062386232"
"410";"Agudo2";"400";"200";"4000";"75.9887473109383"
"411";"Agudo2";"400";"200";"5000";"81.184841965911"
"412";"Agudo2";"400";"200";"6000";"84.4448121793811"
"413";"Agudo2";"400";"200";"7000";"87.2910805891114"
"414";"Agudo2";"400";"200";"8000";"89.4092338242595"
"415";"Agudo2";"400";"200";"9000";"91.2957140493133"
"416";"Agudo2";"400";"200";"10000";"92.818136687076"
"417";"Agudo2";"400";"200";"20000";"98.5603177229853"
"418";"Agudo2";"400";"200";"30000";"99.2884328975674"
"419";"Agudo2";"400";"200";"40000";"99.2884328975674"
"420";"Agudo2";"400";"200";"50000";"99.2884328975674"
"421";"Agudo2";"400";"300";"500";"43.2401125268906"
"422";"Agudo2";"400";"300";"1000";"51.183187158696"
"423";"Agudo2";"400";"300";"2000";"63.2301836836009"
"424";"Agudo2";"400";"300";"3000";"74.0029786529869"
"425";"Agudo2";"400";"300";"4000";"79.5465828231011"
"426";"Agudo2";"400";"300";"5000";"84.9081581995698"
"427";"Agudo2";"400";"300";"6000";"88.0688399801423"
"428";"Agudo2";"400";"300";"7000";"90.981300678471"
"429";"Agudo2";"400";"300";"8000";"93.0663577693199"
"430";"Agudo2";"400";"300";"9000";"94.6384246235314"
"431";"Agudo2";"400";"300";"10000";"95.7636935297038"
"432";"Agudo2";"400";"300";"20000";"99.3215290418666"
"433";"Agudo2";"400";"300";"30000";"99.4042694026146"
"434";"Agudo2";"400";"300";"40000";"99.4042694026146"
"435";"Agudo2";"400";"300";"50000";"99.4042694026146"
"436";"Agudo2";"400";"400";"500";"43.5379778255833"
"437";"Agudo2";"400";"400";"1000";"51.8285619725302"
"438";"Agudo2";"400";"400";"2000";"64.2065199404269"
"439";"Agudo2";"400";"400";"3000";"75.4095647857025"
"440";"Agudo2";"400";"400";"4000";"81.1682938937614"
"441";"Agudo2";"400";"400";"5000";"86.52986927023"
"442";"Agudo2";"400";"400";"6000";"89.5250703293066"
"443";"Agudo2";"400";"400";"7000";"92.569915604832"
"444";"Agudo2";"400";"400";"8000";"94.3736554691378"
"445";"Agudo2";"400";"400";"9000";"95.9291742511997"
"446";"Agudo2";"400";"400";"10000";"96.938606652325"
"447";"Agudo2";"400";"400";"20000";"99.5035578355122"
"448";"Agudo2";"400";"400";"30000";"99.5035578355122"
"449";"Agudo2";"400";"400";"40000";"99.5035578355122"
"450";"Agudo2";"400";"400";"50000";"99.5035578355122"
"451";"Agudo2";"400";"500";"500";"43.7696508356776"
"452";"Agudo2";"400";"500";"1000";"52.2919079927188"
"453";"Agudo2";"400";"500";"2000";"64.9346351150091"
"454";"Agudo2";"400";"500";"3000";"76.3362568260798"
"455";"Agudo2";"400";"500";"4000";"82.1280820784379"
"456";"Agudo2";"400";"500";"5000";"87.6220420321033"
"457";"Agudo2";"400";"500";"6000";"90.5510508025815"
"458";"Agudo2";"400";"500";"7000";"93.3807711401622"
"459";"Agudo2";"400";"500";"8000";"95.10177064372"
"460";"Agudo2";"400";"500";"9000";"96.7400297865299"
"461";"Agudo2";"400";"500";"10000";"97.6998179712064"
"462";"Agudo2";"400";"500";"20000";"99.5862981962601"
"463";"Agudo2";"400";"500";"30000";"99.5862981962601"
"464";"Agudo2";"400";"500";"40000";"99.5862981962601"
"465";"Agudo2";"400";"500";"50000";"99.5862981962601"
"466";"Agudo2";"400";"1000";"500";"44.3322852887639"
"467";"Agudo2";"400";"1000";"1000";"53.185503888797"
"468";"Agudo2";"400";"1000";"2000";"66.3081251034255"
"469";"Agudo2";"400";"1000";"3000";"78.7026311434718"
"470";"Agudo2";"400";"1000";"4000";"84.1138507363892"
"471";"Agudo2";"400";"1000";"5000";"89.591262617905"
"472";"Agudo2";"400";"1000";"6000";"92.2555022339897"
"473";"Agudo2";"400";"1000";"7000";"95.0521264272712"
"474";"Agudo2";"400";"1000";"8000";"96.5414529207347"
"475";"Agudo2";"400";"1000";"9000";"97.9645871255999"
"476";"Agudo2";"400";"1000";"10000";"98.6430580837333"
"477";"Agudo2";"400";"1000";"20000";"99.5862981962601"
"478";"Agudo2";"400";"1000";"30000";"99.5862981962601"
"479";"Agudo2";"400";"1000";"40000";"99.5862981962601"
"480";"Agudo2";"400";"1000";"50000";"99.5862981962601"
"481";"Agudo2";"500";"50";"500";"28.8598378288929"
"482";"Agudo2";"500";"50";"1000";"33.3609134535827"
"483";"Agudo2";"500";"50";"2000";"37.3655469137845"
"484";"Agudo2";"500";"50";"3000";"39.1858348502399"
"485";"Agudo2";"500";"50";"4000";"40.1456230349164"
"486";"Agudo2";"500";"50";"5000";"40.5758729108059"
"487";"Agudo2";"500";"50";"6000";"40.7579017044514"
"488";"Agudo2";"500";"50";"7000";"40.8902862816482"
"489";"Agudo2";"500";"50";"8000";"40.9233824259474"
"490";"Agudo2";"500";"50";"9000";"40.9233824259474"
"491";"Agudo2";"500";"50";"10000";"40.9233824259474"
"492";"Agudo2";"500";"50";"20000";"40.9233824259474"
"493";"Agudo2";"500";"50";"30000";"40.9233824259474"
"494";"Agudo2";"500";"50";"40000";"40.9233824259474"
"495";"Agudo2";"500";"50";"50000";"40.9233824259474"
"496";"Agudo2";"500";"100";"500";"31.3255005791825"
"497";"Agudo2";"500";"100";"1000";"38.7224888300513"
"498";"Agudo2";"500";"100";"2000";"48.1714380274698"
"499";"Agudo2";"500";"100";"3000";"53.6819460532848"
"500";"Agudo2";"500";"100";"4000";"57.2728777097468"
"501";"Agudo2";"500";"100";"5000";"59.9205692536819"
"502";"Agudo2";"500";"100";"6000";"61.8401456230349"
"503";"Agudo2";"500";"100";"7000";"63.3791163329472"
"504";"Agudo2";"500";"100";"8000";"64.5374813834188"
"505";"Agudo2";"500";"100";"9000";"65.4807214959457"
"506";"Agudo2";"500";"100";"10000";"66.2750289591263"
"507";"Agudo2";"500";"100";"20000";"69.7666721826907"
"508";"Agudo2";"500";"100";"30000";"70.5278835015721"
"509";"Agudo2";"500";"100";"40000";"70.5278835015721"
"510";"Agudo2";"500";"100";"50000";"70.5278835015721"
"511";"Agudo2";"500";"150";"500";"32.3183849081582"
"512";"Agudo2";"500";"150";"1000";"40.6420651994043"
"513";"Agudo2";"500";"150";"2000";"52.2091676319709"
"514";"Agudo2";"500";"150";"3000";"59.755088532186"
"515";"Agudo2";"500";"150";"4000";"65.1497600529538"
"516";"Agudo2";"500";"150";"5000";"69.1212973688565"
"517";"Agudo2";"500";"150";"6000";"72.1661426443819"
"518";"Agudo2";"500";"150";"7000";"74.5987092503723"
"519";"Agudo2";"500";"150";"8000";"76.6672182690717"
"520";"Agudo2";"500";"150";"9000";"78.1399966903856"
"521";"Agudo2";"500";"150";"10000";"79.4969386066523"
"522";"Agudo2";"500";"150";"20000";"86.7615422803243"
"523";"Agudo2";"500";"150";"30000";"90.1042528545424"
"524";"Agudo2";"500";"150";"40000";"92.3713387390369"
"525";"Agudo2";"500";"150";"50000";"93.5462518616581"
"526";"Agudo2";"500";"200";"500";"32.7651828561973"
"527";"Agudo2";"500";"200";"1000";"41.9328148270726"
"528";"Agudo2";"500";"200";"2000";"54.6417342379613"
"529";"Agudo2";"500";"200";"3000";"62.8330299520106"
"530";"Agudo2";"500";"200";"4000";"68.9558166473606"
"531";"Agudo2";"500";"200";"5000";"73.6389210656959"
"532";"Agudo2";"500";"200";"6000";"77.2464007943075"
"533";"Agudo2";"500";"200";"7000";"80.1588614926361"
"534";"Agudo2";"500";"200";"8000";"82.5252358100281"
"535";"Agudo2";"500";"200";"9000";"84.4779083236803"
"536";"Agudo2";"500";"200";"10000";"86.1658116829389"
"537";"Agudo2";"500";"200";"20000";"95.1514148601688"
"538";"Agudo2";"500";"200";"30000";"98.0473274863478"
"539";"Agudo2";"500";"200";"40000";"98.7423465166308"
"540";"Agudo2";"500";"200";"50000";"99.0402118153235"
"541";"Agudo2";"500";"300";"500";"33.0961442991891"
"542";"Agudo2";"500";"300";"1000";"42.8429587953003"
"543";"Agudo2";"500";"300";"2000";"56.9915604832037"
"544";"Agudo2";"500";"300";"3000";"66.1757405262287"
"545";"Agudo2";"500";"300";"4000";"72.6791328810194"
"546";"Agudo2";"500";"300";"5000";"77.7262948866457"
"547";"Agudo2";"500";"300";"6000";"81.7309283468476"
"548";"Agudo2";"500";"300";"7000";"85.0074466324673"
"549";"Agudo2";"500";"300";"8000";"87.6220420321033"
"550";"Agudo2";"500";"300";"9000";"89.6574549065034"
"551";"Agudo2";"500";"300";"10000";"91.4611947708092"
"552";"Agudo2";"500";"300";"20000";"98.2790004964422"
"553";"Agudo2";"500";"300";"30000";"99.3380771140162"
"554";"Agudo2";"500";"300";"40000";"99.3380771140162"
"555";"Agudo2";"500";"300";"50000";"99.3380771140162"
"556";"Agudo2";"500";"400";"500";"33.3443653814331"
"557";"Agudo2";"500";"400";"1000";"43.4221413205362"
"558";"Agudo2";"500";"400";"2000";"58.2492139665729"
"559";"Agudo2";"500";"400";"3000";"67.8139996690386"
"560";"Agudo2";"500";"400";"4000";"74.7641899718683"
"561";"Agudo2";"500";"400";"5000";"79.960284626841"
"562";"Agudo2";"500";"400";"6000";"84.08075459209"
"563";"Agudo2";"500";"400";"7000";"87.224888300513"
"564";"Agudo2";"500";"400";"8000";"89.6574549065034"
"565";"Agudo2";"500";"400";"9000";"91.7590600695019"
"566";"Agudo2";"500";"400";"10000";"93.3973192123118"
"567";"Agudo2";"500";"400";"20000";"98.9243753102764"
"568";"Agudo2";"500";"400";"30000";"99.4208174747642"
"569";"Agudo2";"500";"400";"40000";"99.4208174747642"
"570";"Agudo2";"500";"400";"50000";"99.4208174747642"
"571";"Agudo2";"500";"500";"500";"33.4767499586298"
"572";"Agudo2";"500";"500";"1000";"43.6703624027801"
"573";"Agudo2";"500";"500";"2000";"58.8614926361079"
"574";"Agudo2";"500";"500";"3000";"68.6579513486679"
"575";"Agudo2";"500";"500";"4000";"75.8232665894423"
"576";"Agudo2";"500";"500";"5000";"81.1682938937614"
"577";"Agudo2";"500";"500";"6000";"85.222571570412"
"578";"Agudo2";"500";"500";"7000";"88.3005129902366"
"579";"Agudo2";"500";"500";"8000";"90.7165315240775"
"580";"Agudo2";"500";"500";"9000";"92.7850405427768"
"581";"Agudo2";"500";"500";"10000";"94.3736554691378"
"582";"Agudo2";"500";"500";"20000";"99.304980969717"
"583";"Agudo2";"500";"500";"30000";"99.5035578355122"
"584";"Agudo2";"500";"500";"40000";"99.5035578355122"
"585";"Agudo2";"500";"500";"50000";"99.5035578355122"
"586";"Agudo2";"500";"1000";"500";"33.6918748965745"
"587";"Agudo2";"500";"1000";"1000";"44.2329968558663"
"588";"Agudo2";"500";"1000";"2000";"60.1687903359259"
"589";"Agudo2";"500";"1000";"3000";"70.6602680787688"
"590";"Agudo2";"500";"1000";"4000";"78.2558331954327"
"591";"Agudo2";"500";"1000";"5000";"83.5677643554526"
"592";"Agudo2";"500";"1000";"6000";"87.6054939599537"
"593";"Agudo2";"500";"1000";"7000";"90.6006950190303"
"594";"Agudo2";"500";"1000";"8000";"92.9174251199735"
"595";"Agudo2";"500";"1000";"9000";"94.7708092007281"
"596";"Agudo2";"500";"1000";"10000";"96.2104914777428"
"597";"Agudo2";"500";"1000";"20000";"99.5862981962601"
"598";"Agudo2";"500";"1000";"30000";"99.5862981962601"
"599";"Agudo2";"500";"1000";"40000";"99.5862981962601"
"600";"Agudo2";"500";"1000";"50000";"99.5862981962601"
"601";"Agudo2";"600";"50";"500";"27.7676650670197"
"602";"Agudo2";"600";"50";"1000";"30.9945391361906"
"603";"Agudo2";"600";"50";"2000";"33.8077114016217"
"604";"Agudo2";"600";"50";"3000";"34.8667880191958"
"605";"Agudo2";"600";"50";"4000";"35.5287109051795"
"606";"Agudo2";"600";"50";"5000";"35.7438358431243"
"607";"Agudo2";"600";"50";"6000";"35.8596723481714"
"608";"Agudo2";"600";"50";"7000";"35.9258646367698"
"609";"Agudo2";"600";"50";"8000";"35.9258646367698"
"610";"Agudo2";"600";"50";"9000";"35.9258646367698"
"611";"Agudo2";"600";"50";"10000";"35.9258646367698"
"612";"Agudo2";"600";"50";"20000";"35.9258646367698"
"613";"Agudo2";"600";"50";"30000";"35.9258646367698"
"614";"Agudo2";"600";"50";"40000";"35.9258646367698"
"615";"Agudo2";"600";"50";"50000";"35.9258646367698"
"616";"Agudo2";"600";"100";"500";"30.5973854046004"
"617";"Agudo2";"600";"100";"1000";"37.0345854707926"
"618";"Agudo2";"600";"100";"2000";"44.7459870925037"
"619";"Agudo2";"600";"100";"3000";"48.0059573059739"
"620";"Agudo2";"600";"100";"4000";"51.2493794472944"
"621";"Agudo2";"600";"100";"5000";"53.4337249710409"
"622";"Agudo2";"600";"100";"6000";"54.7079265265597"
"623";"Agudo2";"600";"100";"7000";"55.8662915770313"
"624";"Agudo2";"600";"100";"8000";"56.7929836174086"
"625";"Agudo2";"600";"100";"9000";"57.5707430084395"
"626";"Agudo2";"600";"100";"10000";"58.2326658944233"
"627";"Agudo2";"600";"100";"20000";"60.4170114181698"
"628";"Agudo2";"600";"100";"30000";"60.4832037067682"
"629";"Agudo2";"600";"100";"40000";"60.4832037067682"
"630";"Agudo2";"600";"100";"50000";"60.4832037067682"
"631";"Agudo2";"600";"150";"500";"31.83849081582"
"632";"Agudo2";"600";"150";"1000";"39.6491808704286"
"633";"Agudo2";"600";"150";"2000";"49.8593413867284"
"634";"Agudo2";"600";"150";"3000";"54.3769650835678"
"635";"Agudo2";"600";"150";"4000";"59.6227039549892"
"636";"Agudo2";"600";"150";"5000";"63.0647029621049"
"637";"Agudo2";"600";"150";"6000";"65.348336918749"
"638";"Agudo2";"600";"150";"7000";"67.631970875393"
"639";"Agudo2";"600";"150";"8000";"69.5019030282972"
"640";"Agudo2";"600";"150";"9000";"70.776104583816"
"641";"Agudo2";"600";"150";"10000";"72.0503061393348"
"642";"Agudo2";"600";"150";"20000";"78.570246566275"
"643";"Agudo2";"600";"150";"30000";"81.2013900380606"
"644";"Agudo2";"600";"150";"40000";"83.1044183352639"
"645";"Agudo2";"600";"150";"50000";"84.0145623034916"
"646";"Agudo2";"600";"200";"500";"32.4176733410558"
"647";"Agudo2";"600";"200";"1000";"40.8737382094986"
"648";"Agudo2";"600";"200";"2000";"52.5401290749628"
"649";"Agudo2";"600";"200";"3000";"57.3225219261956"
"650";"Agudo2";"600";"200";"4000";"63.7266258480887"
"651";"Agudo2";"600";"200";"5000";"68.3104418335264"
"652";"Agudo2";"600";"200";"6000";"70.8753930167135"
"653";"Agudo2";"600";"200";"7000";"73.8044017871918"
"654";"Agudo2";"600";"200";"8000";"76.1707761045838"
"655";"Agudo2";"600";"200";"9000";"77.8917756081417"
"656";"Agudo2";"600";"200";"10000";"79.5631308952507"
"657";"Agudo2";"600";"200";"20000";"88.6480225053781"
"658";"Agudo2";"600";"200";"30000";"92.2720503061393"
"659";"Agudo2";"600";"200";"40000";"94.5556842627834"
"660";"Agudo2";"600";"200";"50000";"95.714049313255"
"661";"Agudo2";"600";"300";"500";"32.980307794142"
"662";"Agudo2";"600";"300";"1000";"42.2803243422141"
"663";"Agudo2";"600";"300";"2000";"55.3533013403938"
"664";"Agudo2";"600";"300";"3000";"60.7314247890121"
"665";"Agudo2";"600";"300";"4000";"67.8636438854873"
"666";"Agudo2";"600";"300";"5000";"72.9273539632633"
"667";"Agudo2";"600";"300";"6000";"75.9887473109383"
"668";"Agudo2";"600";"300";"7000";"79.6127751116995"
"669";"Agudo2";"600";"300";"8000";"82.5252358100281"
"670";"Agudo2";"600";"300";"9000";"84.4448121793811"
"671";"Agudo2";"600";"300";"10000";"86.4305808373324"
"672";"Agudo2";"600";"300";"20000";"96.1773953334437"
"673";"Agudo2";"600";"300";"30000";"98.5603177229853"
"674";"Agudo2";"600";"300";"40000";"99.2387886811186"
"675";"Agudo2";"600";"300";"50000";"99.2884328975674"
"676";"Agudo2";"600";"400";"500";"33.1457885156379"
"677";"Agudo2";"600";"400";"1000";"42.8429587953003"
"678";"Agudo2";"600";"400";"2000";"56.8426278338573"
"679";"Agudo2";"600";"400";"3000";"62.4524242925699"
"680";"Agudo2";"600";"400";"4000";"70.163825914281"
"681";"Agudo2";"600";"400";"5000";"75.4923051464504"
"682";"Agudo2";"600";"400";"6000";"78.4709581333775"
"683";"Agudo2";"600";"400";"7000";"82.243918583485"
"684";"Agudo2";"600";"400";"8000";"85.2060234982625"
"685";"Agudo2";"600";"400";"9000";"87.0759556511666"
